09095001,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095001,"Ringbahnbrücke Oberspree
","Ringbahnbrücke Oberspree mit Bahndamm-Mauer, Stellwerk Tnt und Unterführung","Gesamtanlage siehe: Ringbahnbrücke Oberspree
Baudenkmal siehe: Alt-Stralau, Unterführung",52.496151,13.464591,""
09095002,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095002,"",Ringbahnbrücke Oberspree mit Bahndamm-Mauer,"1914–1921, und Stellwerk Tnt, um 1915 (siehe Ensemble Ringbahnbrücke Oberspree)",52.496429,13.464703,""
